Weight,Height
62.68378913092255,168.65593483433807
60.276410736009375,169.88572874231346
60.19396512443531,169.39730944605824
60.344191340216575,170.11190775196545
65.01053039053593,171.3840705068676
62.346799233235984,168.26134052235045
51.96942769779457,161.7618806251773
68.49549903912235,176.91921916518874
60.83967009587943,170.36376170846728
64.13953206212187,168.77378618172355
52.61859693287273,162.3967727286515
67.06546465525548,176.2040223102472
60.60920184432733,170.49592706744576
61.19355527831159,170.12952281779485
68.31366965457642,176.0292159860678
68.37307951321782,176.54904469960422
63.91372914667598,169.5351918331426
67.60237509905072,176.41826587406607
64.10504753322712,169.63620135702547
62.04066801810401,167.01825064051462
59.50773779334605,168.46060452269128
62.60736073032767,167.92620739141793
53.819298656083504,163.13075834845853
66.1536587511489,175.6109652789131
66.6887859622292,175.16831823665262
63.20959634688614,172.79920990129892
65.93930764671464,172.79128267836566
58.337461294988245,167.3589452790697
67.88567578767264,175.7563233011827
67.47850231858976,176.53194926957858
66.1041898095846,174.96370934151827
67.18057325460546,174.52400677377895
58.57639170376784,169.4962764411609
66.98557392138088,175.42903918204811
60.38893319072513,170.4309254528781
67.13903470076102,176.06949147286875
59.88470167135623,169.11983663443732
60.20871922310383,169.19067955544364
53.66974121033562,161.76326222869568
64.59402463408792,173.66247083517914
60.32698143594704,169.03017416948558
54.95854011521122,164.16394529399074
55.784183738282316,164.64149046798676
61.982776363840514,168.74332513370712
59.94226846933153,169.81487572451647
66.27936701429428,175.64719833536455
68.3197988979366,177.46534692293525
63.628923670212025,169.6792852661923
63.27195154477492,169.9308600468552
67.11323909412727,174.57355726037446
61.58111415652987,168.72707391969453
53.878650965153554,163.20190848313584
60.59936267285751,169.46155302298789
60.55147598528752,169.03734408342746
60.95494339348764,169.90563431128905
53.07347272215209,161.800754792531
60.387754327643904,170.4366627724355
61.94025949082033,167.8277267351785
59.65626520637524,168.59410582758653
53.372145007782464,162.91670179833523
52.43346761146512,161.16722796592015
61.724565670865736,171.01426549496665
55.72952021154672,164.30093435913298
53.88646126175401,163.53014682219953
61.83381933621167,167.96597598872086
53.295676639208395,162.25861233175917
54.83743149447945,162.04384400542247
62.75594323296151,169.20339444058766
61.23777598021263,168.01864959323362
64.44722284127198,169.46586198018602
63.63704229707682,169.97740799933132
53.69098290228386,162.5125044638084
51.931918525064575,161.7899050517042
54.301906566969656,163.71840526289728
52.762336514628544,161.9067786174729
68.93992259807064,176.24498313492595
55.2313441421474,164.29165506124033
68.23162723551667,175.86837589077268
61.18875688570111,170.54921167054064
66.87638017024857,176.5291830200187
53.16425833273718,162.62099106663388
61.41083368651823,170.91895662259594
68.5107690198648,175.37205851556388
60.03762100776848,169.14616274214222
68.77251194272611,176.70403567900414
60.27049450631497,170.20010061182452
61.1595109875811,168.02508017524522
62.7252158647068,167.8415027545147
52.62043039703221,162.08747427627378
59.80644186610843,167.883526608499
53.828520660948726,163.13320655154573
64.71615408066268,170.34111577896365
63.27181362596458,171.52685969361232
66.42567331862789,174.38555974627548
55.25747049239253,164.12330285964123
63.37068427875117,170.24215002929233
61.531694514817396,170.93190591255646
68.8203487718536,176.55790856233455
54.427483316681474,164.0083505792649
63.54388296223369,170.12819872874766
63.67818987369738,169.14887931464907
61.47124920884201,170.14635908202138
65.46363691052889,174.1701023120785
61.62398264357634,171.28217978750095
67.20805367475546,175.7805227517158
64.7111642780437,170.72631005880538
68.86951817475848,177.47661456940682
62.52978916624546,171.68159718900282
69.1818215433006,176.23348727315016
54.908718228054845,164.11578181928252
61.22278644186842,168.17107565385294
70.7004560092701,178.5659553979704
53.64156383691933,163.22810534371345
68.01287431657963,176.00483065334313
61.09873016091112,169.98522991004603
65.17734527306155,172.0144661145678
62.6506620180444,171.29061707674543
63.178255248644625,169.25290920130487
67.30844404031943,175.66791218021754
54.5818787608972,163.61936060222362
59.58019936518173,169.42282742104527
60.84648597841004,169.76851864902014
63.090109974718246,169.50335646192002
67.74120608782448,175.5003690067252
65.96768802489449,174.30655976961762
60.07987123937655,168.64648196867557
60.63560901030722,169.63082361029387
64.60322546859946,170.43359487336582
61.5170989892001,171.20138921878524
61.59487707626513,167.43389397414646
53.93604303842503,162.9584161826835
67.50974602434093,176.17099059870515
62.58812750840593,167.4881157474044
66.24192891302042,175.07743411998334
54.83016895342032,164.44600950975789
61.62648520251562,167.76499986713375
65.17413250023088,169.78346829677017
62.56454423922007,168.8557933704265
54.08443765224863,162.462261858734
64.60678733078936,169.23171935609096
59.7367826080913,170.87361676069273
53.0436588705068,161.95853917626977
65.27157378022888,170.89815832125186
62.91019878328159,168.6476566417944
65.90628614219581,171.40666052845174
63.6991661607238,169.31704717060873
66.71668643853911,171.56539830333062
60.20778242108064,169.72408965095877
51.62941503411669,160.93887683055377
67.39211262765097,176.4574903171065
64.12844099388028,168.9776434240613
67.5617053395231,176.0473088379769
59.90378948295597,169.7444366003171
67.02070621962525,174.29069626304258
62.21934418592953,168.59552949186656
53.428539703400226,162.85746793469542
60.40445993224812,170.61308302580403
52.67740821157478,162.27901501724236
63.9825361174575,170.58766583590878
52.51487819310907,161.7554474500203
59.511561931000955,169.9553076172253
55.253453561767515,165.37564557149568
60.869896640930655,169.2190612516672
62.66670930411217,169.06215810846732
65.11366266674743,170.5975524433332
53.5784954558428,162.43061259885832
63.27932974814428,168.93620523326513
62.20775652890408,169.06160355917024
61.392859362114834,167.86713967201564
54.06916342443905,162.99887467504675
66.37324781914376,176.30981648073688
63.17097365970537,170.03657142558882
62.28468416910785,168.6739928438388
55.22303858532965,163.40549833609165
62.311154164524986,170.59345720583894
61.84889364778638,168.26019426232386
62.2003624155399,167.8892679680778
59.976982726561914,169.67974055473448
66.4238144331777,174.62557354031907
53.604697818890585,161.9192081601418
50.43364367163626,160.7948748738932
60.224392009970245,169.6897087363867
